abstract_id,question,entity,type,umls_id
174,Which syndromes are associated with mutations in the EZH2 gene?,aplastic anemia,Disease,C0002874
174,Which syndromes are associated with mutations in the EZH2 gene?,failure syndrome,Disease,C0035078
174,Which syndromes are associated with mutations in the EZH2 gene?,Sotos,Disease,C0175695
174,Which syndromes are associated with mutations in the EZH2 gene?,Weaver syndrome,Disease,C0265210
174,Which syndromes are associated with mutations in the EZH2 gene?,myeloid malignancies,Disease,C2939461
174,Which syndromes are associated with mutations in the EZH2 gene?,non-Hodgkin lymphoma,Disease,C0024305
174,Which syndromes are associated with mutations in the EZH2 gene?,NHL,Disease,C0024305
174,Which syndromes are associated with mutations in the EZH2 gene?,Down syndrome,Disease,C0013080
174,Which syndromes are associated with mutations in the EZH2 gene?,myelodysplastic disorders,Disease,C3463824
174,Which syndromes are associated with mutations in the EZH2 gene?,myelodysplastic syndromes,Disease,C3463824
174,Which syndromes are associated with mutations in the EZH2 gene?,MDS/myeloproliferative neoplasm,Disease,C0027022
174,Which syndromes are associated with mutations in the EZH2 gene?,cancers,Disease,C0006826
174,Which syndromes are associated with mutations in the EZH2 gene?,tumor,Disease,C0027651
174,Which syndromes are associated with mutations in the EZH2 gene?,NSD1,Disease,C1422496
174,Which syndromes are associated with mutations in the EZH2 gene?,Constitutional NSD1,Disease,C1511487
174,Which syndromes are associated with mutations in the EZH2 gene?,Sotos syndromes,Disease,C0175695
174,Which syndromes are associated with mutations in the EZH2 gene?,TET2,Disease,C1825692
174,Which syndromes are associated with mutations in the EZH2 gene?,IDH1/2,Disease,C4763464
174,Which syndromes are associated with mutations in the EZH2 gene?,Sotos syndrome,Disease,C0175695
174,Which syndromes are associated with mutations in the EZH2 gene?,MDS/AML,Disease,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,PRC2,Gene,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,acute myeloid leukaemia,Cancer,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,AML,Cancer,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,Ezh2,Gene,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,NSD1,Gene,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,EZH2,Gene,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,histone methyltransferase,Gene,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,myeloid malignancies,Cancer,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,histone,Gene,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,SET,Gene,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,non-Hodgkin lymphoma,Cancer,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,NHL,Cancer,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,PcG,Gene,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,ASXL1,Gene,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,MDSs,Cancer,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,MPN,Cancer,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,MDS/MPN,Cancer,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,cancers,Cancer,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,tumor,Cancer,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,cytokine,Gene,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,TET2,Gene,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,IDH1/2,Gene,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,DNMT3a,Gene,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,SRSF2,Gene,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,RUNX1,Gene,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,TP 53,Gene,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,CTNNA1,Gene,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,HSPA9,Gene,N/A
174,Which syndromes are associated with mutations in the EZH2 gene?,MDS/AML,Cancer,N/A
175,Which databases exist for experimentally determined topologies of α-helical transmembrane proteins ?,http://bioinfo.si.hirosaki-u.ac.jp/~TMPDB/,Disease,N/A
175,Which databases exist for experimentally determined topologies of α-helical transmembrane proteins ?,TM topologies,Gene,N/A
175,Which databases exist for experimentally determined topologies of α-helical transmembrane proteins ?,TMPDB,Gene,N/A
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,Hirschsprung's disease,Disease,C0019569
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,HSCR,Disease,C0019569
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,aganglionic megacolon,Disease,C0019569
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,congenital malformation,Disease,C0000768
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,Hirschsprung disease,Disease,C0019569
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,congenital disorder,Disease,C0242354
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,bowel obstruction,Disease,C0021843
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,distal gastrointestinal tract,Disease,C0017189
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,inherited disorder,Disease,C0854723
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,neurocristopathy,Disease,C0442874
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,Hirschsprungs Disease,Disease,C0019569
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,congenital disease,Disease,C0242354
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,distal digestive tract Hirschsprung disease,Disease,C0017178
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,distal gastrointestinal tract Hirschsprung's disease,Disease,C0017178
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,congenital intestinal disease,Disease,C0021831
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,gastrointestinal tract Hirschsprung disease,Disease,C0017178
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,colon Hirschsprung disease,Disease,C0019569
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,colon Hirschsprung's disease,Disease,C0019569
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,hindgut Hirschsprung disease,Disease,C0019569
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,distal gastrointestinal tract Hirschsprung disease,Disease,C0017178
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,HSCR,Cancer,N/A
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,colon,Cancer,N/A
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,gastrointestinal tract,Cancer,N/A
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,digestive tract Hirschsprung disease,Cancer,N/A
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,gastrointestinal tract Hirschsprung,Cancer,N/A
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,gastrointestinal tract Hirschsprung disease,Cancer,N/A
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,colon Hirschsprung disease,Cancer,N/A
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,colon Hirschsprung,Cancer,N/A
176,Which disease is characterized by congenital absence of intrinsic ganglion cells of the gastrointestinal tract?,hindgut Hirschsprung disease,Cancer,N/A
177,"What is the disease in which patients are sensitive to DNA crosslinking agents, presenting with a high frequency of chromosomal aberrations?",Fanconi anemia,Disease,C0015625
177,"What is the disease in which patients are sensitive to DNA crosslinking agents, presenting with a high frequency of chromosomal aberrations?",autosomal disorder,Disease,C3899989
177,"What is the disease in which patients are sensitive to DNA crosslinking agents, presenting with a high frequency of chromosomal aberrations?",developmental abnormalities,Disease,C0000768
177,"What is the disease in which patients are sensitive to DNA crosslinking agents, presenting with a high frequency of chromosomal aberrations?",early-onset,Disease,C3711383
177,"What is the disease in which patients are sensitive to DNA crosslinking agents, presenting with a high frequency of chromosomal aberrations?",bone marrow failure,Disease,C0030312
177,"What is the disease in which patients are sensitive to DNA crosslinking agents, presenting with a high frequency of chromosomal aberrations?",cancer,Disease,C0006826
177,"What is the disease in which patients are sensitive to DNA crosslinking agents, presenting with a high frequency of chromosomal aberrations?",hypersensitivity,Disease,C0020517
177,"What is the disease in which patients are sensitive to DNA crosslinking agents, presenting with a high frequency of chromosomal aberrations?",abnormal increase,Disease,N/A
177,"What is the disease in which patients are sensitive to DNA crosslinking agents, presenting with a high frequency of chromosomal aberrations?",malignancy,Disease,C0006826
177,"What is the disease in which patients are sensitive to DNA crosslinking agents, presenting with a high frequency of chromosomal aberrations?",anomaly,Disease,C0332447
177,"What is the disease in which patients are sensitive to DNA crosslinking agents, presenting with a high frequency of chromosomal aberrations?",Fanconi's anemia,Disease,C0015625
177,"What is the disease in which patients are sensitive to DNA crosslinking agents, presenting with a high frequency of chromosomal aberrations?",cancer,Cancer,N/A
177,"What is the disease in which patients are sensitive to DNA crosslinking agents, presenting with a high frequency of chromosomal aberrations?",malignancy,Cancer,N/A
178,How is oprozomib administered?,decreased MM,Disease,C0205216
178,How is oprozomib administered?,Marizomib,Gene,N/A
178,How is oprozomib administered?,RR MM,Cancer,N/A
178,How is oprozomib administered?,anti-CS1,Gene,N/A
178,How is oprozomib administered?,anti-CD38,Gene,N/A
178,How is oprozomib administered?,histone deacetylase,Gene,N/A
179,What is a Caveolae?,caveolin,Gene,N/A
179,What is a Caveolae?,cavin,Gene,N/A
179,What is a Caveolae?,caveolin scaffolding proteins,Gene,N/A
180,Which are the roles of chromatin compartments in the eukaryotic nucleus?,infection,Disease,C0009450
180,Which are the roles of chromatin compartments in the eukaryotic nucleus?,coilin,Gene,N/A
180,Which are the roles of chromatin compartments in the eukaryotic nucleus?,histone,Gene,N/A
180,Which are the roles of chromatin compartments in the eukaryotic nucleus?,lineage-affiliated loci,Gene,N/A
180,Which are the roles of chromatin compartments in the eukaryotic nucleus?,PCH,Gene,N/A
180,Which are the roles of chromatin compartments in the eukaryotic nucleus?,lineage-committed hematopoietic progenitors,Cancer,N/A
180,Which are the roles of chromatin compartments in the eukaryotic nucleus?,cohesin-mediated long-range,Gene,N/A
180,Which are the roles of chromatin compartments in the eukaryotic nucleus?,Histone,Gene,N/A
180,Which are the roles of chromatin compartments in the eukaryotic nucleus?,Hox,Gene,N/A
180,Which are the roles of chromatin compartments in the eukaryotic nucleus?,TADs,Cancer,N/A
181,Is the abnormal dosage of ultraconserved elements disfavored in cancer cells?,cancer,Disease,C0006826
181,Is the abnormal dosage of ultraconserved elements disfavored in cancer cells?,pluripotent,Disease,C1514185
181,Is the abnormal dosage of ultraconserved elements disfavored in cancer cells?,iPS,Disease,C1019118
181,Is the abnormal dosage of ultraconserved elements disfavored in cancer cells?,UCEs,Cancer,N/A
181,Is the abnormal dosage of ultraconserved elements disfavored in cancer cells?,cancer,Cancer,N/A
181,Is the abnormal dosage of ultraconserved elements disfavored in cancer cells?,disease,Cancer,N/A
183,What are the biological roles proposed for proteins containing the SPRY domain?,infection,Disease,C0009450
183,What are the biological roles proposed for proteins containing the SPRY domain?,retrovirus infection,Disease,C0035369
183,What are the biological roles proposed for proteins containing the SPRY domain?,SPRY,Gene,N/A
183,What are the biological roles proposed for proteins containing the SPRY domain?,retroviruses  ,Gene,N/A
